Gene_symbol	NAME	log2FoldChange	pvalue	FDR	1posH	2posH	3posH	4posH	5posH	6posH	1negH	2negH	3negH	4negH	5negH	6negH
Fbxw2	F-box and WD-40 domain protein 2	-1.028700569	0.572238387	0.999902145	73.77207009	74.91596083	79.46876885	80.08063834	68.29394552	79.15037139	77.84298232	73.5616531	82.00897169	81.60385444	78.85150144	74.89586019
Fbxw4	F-box and WD-40 domain protein 4	1.035139146	0.707870269	0.999902145	15.23681511	13.66667737	17.03853001	17.56259509	20.86358378	18.6767765	15.59258506	17.59489921	16.05334954	15.98101698	15.49106226	18.79625835
Fbxw5	F-box and WD-40 domain protein 5	1.063874117	0.292193105	0.999902145	37.59198787	34.79360524	40.399952	35.12519017	38.76728197	42.47460463	35.86294563	35.31458495	36.52448132	36.99542514	35.63609171	34.84537125
Fbxw7	F-box and WD-40 domain protein 7	-1.06330892	0.363856529	0.999902145	40.18048156	43.0061499	47.78775212	48.79164642	51.76190162	43.15239087	45.21849666	46.6701582	52.08005259	49.57890308	46.34021627	52.26805687
Fbxw8	F-box and WD-40 domain protein 8	1.015058816	0.807783729	0.999902145	128.7187315	133.9083618	121.7323101	134.1470573	117.5291155	147.1549245	128.8587221	124.2249799	116.9156736	136.4678183	139.2201046	125.8626376
Fbxw9	F-box and WD-40 domain protein 9	-1.032262468	0.696858337	0.999902145	29.47353039	25.89145759	30.41643833	26.85338771	34.50793441	24.85216228	29.94575951	29.26243876	27.50224999	30.38909922	30.91563926	29.49566695
Fcamr	Fc receptor; IgA; IgM; high affinity	-1.006592201	0.976055707	0.999902145	0.823611628	0.689602987	1.198021641	1.258752549	1.51603896	1.732120401	1.319372582	1.68461801	0.933334276	0.692091287	1.263219669	1.301279424
Fcer1g	Fc receptor; IgE; high affinity I; gamma polypeptide	1.272227072	0.126758192	0.999902145	17.8841382	18.49389828	27.08860044	14.26586222	17.03739021	13.70634405	16.75203369	16.59660706	10.8266776	12.89806489	13.89541636	14.24178037
Fcer2a	Fc receptor; IgE; low affinity II; alpha polypeptide	2.068834963	0.02617777	0.999902145	1.235417442	1.441897154	11.64743262	2.337683305	1.443846628	1.204953323	1.119467645	1.372651712	1.742223981	1.698769522	1.595645898	1.807332534
Fcf1	FCF1 small subunit (SSU) processome component homolog (S. cerevisiae)	1.067266207	0.40108139	0.999902145	22.17868455	21.75383967	23.42797876	23.19701126	24.97854667	23.19535146	21.10996131	23.70943866	20.96891006	19.25272125	20.54394093	24.43513585
Fcgbp	Fc fragment of IgG binding protein	-1.363894881	0.399161858	0.999902145	9.648021925	3.448014934	8.852048792	3.296732866	12.05611935	16.56810819	7.996197465	20.83934872	3.857781673	6.480491139	24.59954092	9.68730238
Fcgr1	Fc receptor; IgG; high affinity I	1.084377843	0.70589173	0.999902145	4.706352159	4.764529726	7.654027151	5.334713183	4.11496289	4.21733663	5.437414276	6.426505741	5.351116514	4.2783825	4.321540972	2.530265547
Fcgr2b	Fc receptor; IgG; low affinity IIb	1.129426822	0.53178013	0.999902145	10.70695116	9.779824175	30.54955185	11.86823832	10.54008039	14.15820154	12.99382088	14.91198905	13.81334728	10.50720408	15.82348848	9.470422476
Fcgr3	Fc receptor; IgG; low affinity III	1.078560019	0.601994384	0.999902145	24.53186063	22.81958974	44.59302775	24.5157044	22.88496906	28.61764141	29.06617778	28.95047247	22.08891119	26.8657254	28.0567737	20.60359088
Fcgr4	Fc receptor; IgG; low affinity IV	1.085029936	0.721912314	0.999902145	4.765181561	3.886853198	6.589119025	3.956079439	2.815500925	4.367955795	4.237984656	5.989752924	3.920003958	3.397539044	3.856144252	2.891732054
Fcgrt	Fc receptor; IgG; alpha chain transporter	1.02755457	0.576694175	0.999902145	69.83050016	62.44041589	68.15412002	67.73287525	62.30198201	65.29340818	67.4879066	64.70181023	63.59117532	61.40737235	64.6901441	63.18434538
Fcho1	FCH domain only 1	1.023666345	0.878819517	0.999902145	2.353176079	3.197250211	3.527508165	3.656376451	2.165769942	2.861764141	3.278440961	3.36923602	3.297781108	2.579612978	2.526439338	2.241092342
Fcho2	FCH domain only 2	1.020022268	0.709634231	0.999902145	149.426681	149.0169363	149.4864781	163.4580096	143.8793165	175.0947797	146.4503566	146.4369803	172.1068404	149.4917179	152.1847275	145.381829
Fchsd1	FCH and double SH3 domains 1	1.071035948	0.389525837	0.999902145	10.23631595	10.46942716	11.44776235	11.62847593	10.1069264	9.037149921	9.355551034	9.98292154	9.520009613	9.752195403	11.03655079	9.253542572
Fchsd2	FCH and double SH3 domains 2	1.063404089	0.339735743	0.999902145	72.77197025	76.48324034	72.48030928	68.09251883	57.32071114	65.97119442	72.20566311	61.95650681	71.1822941	61.28153757	63.16098344	58.55757409
Fcna	ficolin A	-1.088049734	0.673200551	0.999902145	1.411905648	1.06575007	1.264578399	1.798217927	0.649730983	1.054334157	1.63922048	1.123078673	1.057778846	1.384182573	1.39619016	1.301279424
Fcrl1	Fc receptor-like 1	-1.206040931	0.457061585	0.999902145	0.705952824	0.626911806	1.331135157	0.779227768	0.577538651	0.602476661	0.719657772	1.310258452	1.182223416	0.629173897	1.263219669	0.506053109
Fcrla	Fc receptor-like A	-1.283443582	0.147910841	0.999902145	2.176687873	3.448014934	3.793735196	3.896138842	2.382346937	2.108668315	3.838174783	4.492314693	4.728893664	3.020034706	3.922629498	2.891732054
Fcrls	Fc receptor-like S; scavenger receptor	1.021581034	0.858920843	0.999902145	19.47253206	17.61622175	12.37955696	15.04508999	14.36627395	14.83598779	17.23180554	16.47182054	14.62223699	13.52723879	18.34992782	11.49463491
Fdft1	farnesyl diphosphate farnesyl transferase 1	1.049745232	0.476020141	0.999902145	33.41510033	33.47709045	41.26518986	28.41184324	36.74589669	32.23250138	33.38412442	32.50688827	30.55114196	32.77996003	33.57504909	32.89345211
Fdps	farnesyl diphosphate synthetase	1.036702033	0.603317467	0.999902145	28.23811295	23.63457509	30.74922212	25.41481337	25.55608532	23.49658979	29.18612075	26.08038252	23.08446775	23.97152548	24.26711469	24.72430906
Fdx1	ferredoxin 1	1.076290211	0.50296779	0.999902145	16.53106196	20.56270724	23.49453551	21.03914974	29.31008655	27.41268809	19.67064576	22.7111465	17.4844621	20.57398643	20.87636716	27.18228131
Fdx1l	ferredoxin 1-like	1.012385485	0.914916328	0.999902145	10.82460997	10.28135362	12.57922723	12.58752549	15.73792825	11.44705657	11.59448632	12.60343844	11.01334445	12.14305621	12.03382948	13.15738084
Fdxacb1	ferredoxin-fold anticodon binding domain containing 1	1.081513695	0.446372313	0.999902145	7.70665166	8.149853479	7.98681094	7.3726935	9.818157072	8.811221172	6.956691794	7.300011376	7.964452486	7.613004154	8.377140962	7.879969847
Fdxr	ferredoxin reductase	1.029882422	0.778366703	0.999902145	5.118157973	5.015294449	4.525859533	5.214831988	5.63100185	5.271670787	4.917661441	5.303427068	4.977782804	4.592969448	5.651245887	4.409891382
Fech	ferrochelatase	-1.071199682	0.438183297	0.999902145	63.35926594	61.87619526	80.26744995	58.50202322	72.6254854	68.07986273	84.55978819	78.17875431	73.04896265	87.14058473	61.16642607	49.01485831
Fem1a	feminization 1 homolog a (C. elegans)	1.033707288	0.514312229	0.999902145	60.71194285	58.24010679	57.57159553	61.61893429	54.43301788	59.72049906	58.89199433	52.03597853	52.51560858	57.82108113	61.69830804	57.90693438
Fem1b	feminization 1 homolog b (C. elegans)	-1.024373917	0.745551884	0.999902145	174.1350299	176.7891293	154.6779052	168.4330792	153.4087043	150.6191653	174.1971618	168.461801	171.9201736	165.6614871	162.2904848	159.4067295
Fem1c	fem-1 homolog c (C.elegans)	-1.01015399	0.924341109	0.999902145	53.71124401	49.27526796	44.99236829	48.79164642	28.44377858	41.04372256	47.41745097	41.42912439	46.79115836	47.37679444	46.20724578	39.83360904
Fen1	flap structure specific endonuclease 1	1.049770737	0.557546174	0.999902145	20.29614368	17.80429529	17.97032461	16.18396134	19.05877549	14.83598779	15.47264209	18.65558463	17.23557296	16.86186044	16.48834094	16.55516601
Fendrr	Foxf1 adjacent non-coding developmental regulatory RNA	1.116778068	0.198481363	0.999902145	40.47462857	47.77067962	47.72119537	45.43497295	39.77797461	59.64518948	45.89817345	38.05988837	51.33338517	36.61792081	38.02956056	41.27947507
Fer1l5	fer-1-like 5 (C. elegans)	-1.036520856	0.856776661	0.999902145	1.235417442	1.128441251	0.798681094	0.899108963	0.938500308	1.054334157	0.839600734	1.185471933	1.368890271	1.258347794	0.864308194	0.795226315
Fermt1	fermitin family homolog 1 (Drosophila)	1.060142106	0.716396958	0.999902145	7.70665166	7.021412228	8.253037971	8.751327244	18.12027518	11.44705657	8.995722148	9.733348502	8.960009047	10.00386496	8.842537682	11.20546171
Fermt2	fermitin family homolog 2 (Drosophila)	-1.049639966	0.564862763	0.999902145	451.2803426	443.7908675	416.5787473	512.4921092	328.4029156	439.054867	421.5995113	426.8322891	502.5693963	479.9338486	464.1335004	425.3737851
Fermt3	fermitin family homolog 3 (Drosophila)	1.067907228	0.692633513	0.999902145	14.41320349	14.04282446	22.16340036	11.86823832	8.518695107	11.7482949	14.27321247	13.97609016	15.30668212	10.75887364	13.03110816	10.12106219
Fert2	NA	-1.08738361	0.439961455	0.999902145	32.00319468	29.40216371	26.22336259	26.91332831	20.06946813	21.38792148	29.0261968	28.13936009	30.24003053	29.3195036	29.5194491	23.49532294
Fes	feline sarcoma oncogene	1.050780991	0.534334194	0.999902145	18.88423804	16.11163342	23.76076255	18.10206046	15.44915892	18.60146692	17.3517485	17.22053966	20.78224321	15.98101698	17.02022291	17.20580572
Fetub	fetuin beta	-1.066306664	0.802921908	0.999902145	1.353076246	0.877676529	1.930145977	1.678336732	3.826193565	2.635835393	1.319372582	2.807696683	1.617779411	2.01335647	2.393468846	2.964025355
Fez1	fasciculation and elongation protein zeta 1 (zygin I)	-1.07643244	0.660917111	0.999902145	3.059128903	2.507647224	2.196373008	2.69732689	2.598923931	2.786454559	2.678726151	3.119662981	2.862225112	2.265026029	2.925350812	3.253198561
Fez2	fasciculation and elongation protein zeta 2 (zygin II)	-1.012363614	0.842620167	0.999902145	46.41639817	41.18810566	48.12053591	54.54594378	47.28597707	49.17715748	43.65923816	49.47785488	47.53782578	46.05552926	47.20452447	56.67794826
Ffar2	free fatty acid receptor 2	1.196276542	0.403078873	0.999902145	1.117758638	0.877676529	1.198021641	0.839168366	0.866307977	0.753095827	0.919562708	1.123078673	0.560000565	0.503339118	0.731337703	0.867519616
Ffar4	free fatty acid receptor 4	1.126631254	0.509552204	0.999902145	2.176687873	3.322632572	5.124870353	3.056970476	6.713886821	3.916098299	3.358402935	3.681202318	2.426669117	4.404217279	3.457232778	4.193011478
Fgd1	FYVE; RhoGEF and PH domain containing 1	1.066267999	0.499707407	0.999902145	23.8259078	24.2614869	20.56603817	18.94122883	17.32615954	20.03234899	21.02999933	20.46498916	19.28890837	19.75606037	19.41369175	17.20580572
Fgd2	FYVE; RhoGEF and PH domain containing 2	1.02241152	0.8432173	0.999902145	7.353675248	8.087162299	8.053367698	8.451624256	8.590887438	7.530958267	9.315570046	7.674370934	7.777785631	7.235499815	7.845258996	7.012450231
Fgd3	FYVE; RhoGEF and PH domain containing 3	1.065505438	0.742891378	0.999902145	4.412205149	5.767588616	5.457654142	3.836198244	2.887693256	3.539550386	4.997623415	4.305134914	4.604449094	3.963795551	3.856144252	2.530265547
Fgd4	FYVE; RhoGEF and PH domain containing 4	-1.026210147	0.823861067	0.999902145	9.118557308	10.90826543	8.718935276	8.032040073	6.930463816	8.284054094	9.515474983	8.048730492	9.457787327	8.36801283	9.307934402	8.675196162
Fgd5	FYVE; RhoGEF and PH domain containing 5	-1.024602561	0.790992731	0.999902145	85.18497407	81.8119907	82.33070944	81.75897508	47.86351573	74.55648684	84.63975016	65.20095631	87.98231106	69.20912867	84.0373506	73.66687407
Fgd6	FYVE; RhoGEF and PH domain containing 6	1.056912616	0.563166046	0.999902145	45.59278654	48.77373851	47.78775212	47.65277506	31.33147183	42.77584296	47.297508	41.05476483	46.97782521	39.63795551	40.82194088	33.83326503
Fgf1	fibroblast growth factor 1	-1.033788832	0.652274822	0.999902145	185.136128	198.8564249	153.4133268	186.2354366	175.138596	184.2825488	181.1138726	184.6840485	188.9068574	193.4080559	183.9646749	187.6734103
Fgf10	fibroblast growth factor 10	1.14717729	0.138345937	0.999902145	41.5923872	27.96026655	29.21841669	40.69966575	28.58816324	39.76345965	27.38697632	36.06330406	29.1200294	37.68751643	27.59137698	23.35073633
Fgf11	fibroblast growth factor 11	1.123112506	0.198357197	0.999902145	11.9423686	9.466368272	11.11497856	10.96912935	11.33419603	12.57670031	9.835322882	10.29488784	9.644454183	11.19929537	8.377140962	10.6271153
Fgf12	fibroblast growth factor 12	1.094766565	0.367969531	0.999902145	15.06032691	10.90826543	8.91860555	11.50859473	12.99461965	8.434673259	8.955741161	11.48035977	9.768898753	10.44428669	9.706845877	11.85610142
Fgf13	fibroblast growth factor 13	1.11331123	0.651338814	0.999902145	2.470834883	1.943426599	2.329486524	2.037980317	5.12565553	0.903714992	2.079011341	1.871797789	1.804446266	1.887521691	1.928072126	3.75925167
Fgf18	fibroblast growth factor 18	-1.123428563	0.207715853	0.999902145	25.94376628	27.70950183	16.23984891	24.21600142	21.08016077	19.05332442	27.38697632	26.5795286	23.7066906	26.55113845	22.73795404	23.92908275
Fgf2	fibroblast growth factor 2	-1.01267631	0.950191735	0.999902145	2.882640697	3.009176669	2.46260004	2.69732689	1.01069264	2.033358732	2.278916277	2.058977568	2.426669117	3.082952095	3.390747532	1.08439952
Fgf7	fibroblast growth factor 7	1.026330951	0.720148848	0.999902145	22.53166096	22.6315162	19.70080032	25.35487277	20.43042979	23.57189938	19.47074083	24.14619148	21.77779977	21.20316033	21.94013109	22.48321672
Fgf9	fibroblast growth factor 9	-1.267799073	0.219173301	0.999902145	3.470934717	3.761470837	1.797032461	1.858158524	3.320847245	1.656810819	4.198003669	2.682910164	3.608892533	2.202108639	2.393468846	5.060531094
Fgfbp1	fibroblast growth factor binding protein 1	1.100913961	0.568303531	0.999902145	8.942069102	10.97095661	14.842157	15.70443656	21.65769942	26.20773477	11.43456237	13.10258452	13.37779129	16.04393437	16.95373766	18.36249854
Fgfbp3	fibroblast growth factor binding protein 3	-1.052876475	0.743642505	0.999902145	4.118058139	4.576456184	5.257983869	4.615426012	6.13634817	4.443265378	3.87815577	4.242741655	5.537783369	4.718804227	5.252334413	7.157036833
Fgfr1	fibroblast growth factor receptor 1	-1.062108425	0.325761048	0.999902145	123.1887678	117.671346	113.6789424	119.6414327	91.75645322	117.7841873	127.8991784	120.1070248	115.5467833	135.46114	111.3627866	115.8138688
Fgfr1op	Fgfr1 oncogene partner	1.078050397	0.452117475	0.999902145	31.23841245	34.79360524	39.20193036	31.34893253	51.76190162	41.19434172	36.2627555	34.75304561	36.52448132	32.84287742	31.31455074	41.06259516
Fgfr1op2	FGFR1 oncogene partner 2	-1.003729942	0.939744445	0.999902145	94.42119019	97.04594758	96.70696913	101.5993129	102.5131106	109.726062	93.6754533	102.5745188	104.5334389	104.6945365	94.14310795	104.6807003
Fgfr2	fibroblast growth factor receptor 2	1.018386083	0.758283644	0.999902145	196.1960556	194.2172775	178.5052245	193.5481895	171.3124024	201.0012761	182.0334353	191.3601273	202.4713156	185.3546301	190.6131995	162.4430481
Fgfr3	fibroblast growth factor receptor 3	1.027373522	0.669233969	0.999902145	148.9560458	165.567408	141.0337698	172.7488022	148.6440104	190.3073154	142.4522578	149.3070703	163.3334983	149.1142136	169.9362881	167.5035792
Fgfr4	fibroblast growth factor receptor 4	1.214188744	0.034770964	0.999902145	34.47402956	38.05354663	32.41314106	32.24804149	21.3689301	35.54612302	29.50596865	30.69748374	25.07558087	25.54446022	25.53033436	23.42302964
Fgfrl1	fibroblast growth factor receptor-like 1	1.01639281	0.80461634	0.999902145	30.00299501	29.21409016	24.42633012	30.21006117	31.33147183	29.37073724	28.82629186	27.39064098	27.81336142	27.74656886	29.78539009	30.21859996
Fggy	FGGY carbohydrate kinase domain containing	-1.113095591	0.331279949	0.999902145	4.529863953	5.955662158	6.123221721	7.252812305	6.858271484	4.066717464	5.797243162	5.740179886	6.471117645	7.424251985	8.044714733	5.3497043
Fgl2	fibrinogen-like protein 2	-1.011478274	0.923450271	0.999902145	32.4738299	32.91286982	40.66617904	41.35901232	46.4196691	37.73010092	37.02239426	42.36502329	40.00892929	37.49876426	33.57504909	43.73744731
Fgr	Gardner-Rasheed feline sarcoma viral (Fgr) oncogene homolog	1.609093283	0.035455945	0.999902145	12.64832143	15.86086869	30.6161086	7.732337086	6.13634817	5.723528283	11.39458139	9.733348502	7.840007916	7.046747646	7.047436047	5.783464108
Fh1	fumarate hydratase 1	-1.012186781	0.828110494	0.999902145	52.41699717	53.41288588	49.38511431	46.99342849	64.39555962	49.85494373	52.57499833	54.65649543	48.72004919	55.36730294	51.3266097	57.61776117
Fhad1	forkhead-associated (FHA) phosphopeptide binding domain 1	1.053600548	0.769529528	0.999902145	12.001198	13.54129501	14.50937321	14.62550581	31.2592795	29.14480849	16.35222382	18.53079811	13.315569	17.61686912	16.95373766	26.38705499
Fhdc1	FH2 domain containing 1	1.062921862	0.544298943	0.999902145	35.17998239	40.18504677	37.00555735	39.321032	64.75652128	56.25625826	43.01954236	41.74109069	37.08448189	42.97257716	43.6143212	47.93045879
Fhit	fragile histidine triad gene	1.079740256	0.716685261	0.999902145	1.823711462	0.689602987	1.264578399	0.899108963	3.320847245	1.882739567	1.279391594	1.74701127	0.933334276	2.01335647	1.329704915	1.807332534
Fhl1	four and a half LIM domains 1	-1.034376094	0.700832996	0.999902145	1056.929036	938.9885032	977.053205	1181.908703	971.0590498	1140.789558	981.8930677	1173.118067	1034.072155	1165.355892	1011.174102	1116.642333
Fhl2	four and a half LIM domains 2	-1.102904676	0.574972079	0.999902145	12.76598023	8.776765285	8.91860555	8.871208439	15.08819727	7.530958267	11.95431521	7.611977674	9.768898753	12.08013882	10.97006555	15.9768196
Fhl3	four and a half LIM domains 3	1.081116945	0.481568879	0.999902145	8.177286876	8.21254466	9.717286644	8.451624256	7.508002467	6.024766614	8.5159503	6.488899001	7.342229636	7.235499815	6.582039327	8.313729655
Fhod1	formin homology 2 domain containing 1	1.042926819	0.453769354	0.999902145	117.3058276	126.6361848	114.4776235	114.9660661	92.47837654	120.0434748	118.8234943	113.181373	107.8934423	104.6316191	107.9055538	105.1144602
